,date,price,currency_name
7757,2017-04-14,136.39500427246094,GBP
7758,2017-04-17,135.75799560546875,GBP
7759,2017-04-18,137.0070037841797,GBP
7760,2017-04-19,139.39700317382812,GBP
7761,2017-04-20,139.09800720214844,GBP
7762,2017-04-21,140.00599670410156,GBP
7763,2017-04-24,141.04299926757812,GBP
7764,2017-04-25,140.06900024414062,GBP
7765,2017-04-26,142.48199462890625,GBP
7766,2017-04-27,142.84100341796875,GBP
7767,2017-04-28,143.38699340820312,GBP
7768,2017-05-01,143.91900634765625,GBP
7769,2017-05-02,144.21200561523438,GBP
7770,2017-05-03,144.9029998779297,GBP
7771,2017-05-04,145.16700744628906,GBP
7772,2017-05-05,145.44000244140625,GBP
7773,2017-05-08,146.0919952392578,GBP
7774,2017-05-09,146.50999450683594,GBP
7775,2017-05-10,147.20700073242188,GBP
7776,2017-05-11,147.82400512695312,GBP
7777,2017-05-12,146.68099975585938,GBP
7778,2017-05-15,145.93299865722656,GBP
7779,2017-05-16,146.5959930419922,GBP
7780,2017-05-17,145.49000549316406,GBP
7781,2017-05-18,144.11099243164062,GBP
7782,2017-05-19,144.3560028076172,GBP
7783,2017-05-22,144.79100036621094,GBP
7784,2017-05-23,144.0919952392578,GBP
7785,2017-05-24,145.0489959716797,GBP
7786,2017-05-25,144.7259979248047,GBP
7787,2017-05-26,144.46499633789062,GBP
7788,2017-05-29,142.552001953125,GBP
7789,2017-05-30,142.4499969482422,GBP
7790,2017-05-31,141.9739990234375,GBP
7791,2017-06-01,142.6199951171875,GBP
7792,2017-06-02,143.593994140625,GBP
7793,2017-06-05,142.15499877929688,GBP
7794,2017-06-06,142.46400451660156,GBP
7795,2017-06-07,141.31700134277344,GBP
7796,2017-06-08,142.43099975585938,GBP
7797,2017-06-09,139.73399353027344,GBP
7798,2017-06-12,140.48300170898438,GBP
7799,2017-06-13,139.25599670410156,GBP
7800,2017-06-14,140.27000427246094,GBP
7801,2017-06-15,139.5780029296875,GBP
7802,2017-06-16,141.53599548339844,GBP
7803,2017-06-19,141.75999450683594,GBP
7804,2017-06-20,142.13999938964844,GBP
7805,2017-06-21,140.6269989013672,GBP
7806,2017-06-22,141.08200073242188,GBP
7807,2017-06-23,141.0850067138672,GBP
7808,2017-06-26,141.72999572753906,GBP
7809,2017-06-27,142.3000030517578,GBP
7810,2017-06-28,143.73500061035156,GBP
7811,2017-06-29,145.38800048828125,GBP
7812,2017-06-30,145.7220001220703,GBP
7813,2017-07-03,146.11300659179688,GBP
7814,2017-07-04,146.80999755859375,GBP
7815,2017-07-05,146.11900329589844,GBP
7816,2017-07-06,146.35699462890625,GBP
7817,2017-07-07,146.74600219726562,GBP
7818,2017-07-10,146.9340057373047,GBP
7819,2017-07-12,146.26600646972656,GBP
7820,2017-07-13,146.1230010986328,GBP
7821,2017-07-14,146.83599853515625,GBP
7822,2017-07-17,147.3470001220703,GBP
7823,2017-07-18,146.9219970703125,GBP
7824,2017-07-19,146.01100158691406,GBP
7825,2017-07-20,145.78199768066406,GBP
7826,2017-07-21,145.0500030517578,GBP
7827,2017-07-24,144.26600646972656,GBP
7828,2017-07-25,144.90499877929688,GBP
7829,2017-07-26,145.87600708007812,GBP
7830,2017-07-27,145.72799682617188,GBP
7831,2017-07-28,145.2689971923828,GBP
7832,2017-07-31,145.2480010986328,GBP
7833,2017-08-01,145.6020050048828,GBP
7834,2017-08-02,145.843994140625,GBP
7835,2017-08-03,146.4929962158203,GBP
7836,2017-08-04,144.4429931640625,GBP
7837,2017-08-07,144.5279998779297,GBP
7838,2017-08-08,144.3780059814453,GBP
7839,2017-08-09,142.9709930419922,GBP
7840,2017-08-10,143.1699981689453,GBP
7841,2017-08-11,141.57000732421875,GBP
7842,2017-08-14,142.0540008544922,GBP
7843,2017-08-15,142.4969940185547,GBP
7844,2017-08-16,142.29400634765625,GBP
7845,2017-08-17,141.7989959716797,GBP
7846,2017-08-18,140.65199279785156,GBP
7847,2017-08-21,140.7239990234375,GBP
7848,2017-08-22,140.4949951171875,GBP
7849,2017-08-23,140.718994140625,GBP
7850,2017-08-24,139.4290008544922,GBP
7851,2017-08-25,140.19000244140625,GBP
7852,2017-08-28,141.09800720214844,GBP
7853,2017-08-29,140.53700256347656,GBP
7854,2017-08-30,141.85699462890625,GBP
7855,2017-08-31,142.69000244140625,GBP
7856,2017-09-01,142.49099731445312,GBP
7857,2017-09-04,142.32899475097656,GBP
7858,2017-09-05,141.9040069580078,GBP
7859,2017-09-06,141.62100219726562,GBP
7860,2017-09-07,142.36000061035156,GBP
7861,2017-09-08,141.87399291992188,GBP
7862,2017-09-11,142.8000030517578,GBP
7863,2017-09-12,144.05299377441406,GBP
7864,2017-09-13,146.47000122070312,GBP
7865,2017-09-14,145.94000244140625,GBP
7866,2017-09-15,147.2760009765625,GBP
7867,2017-09-18,150.9199981689453,GBP
7868,2017-09-19,150.67999267578125,GBP
7869,2017-09-20,150.8000030517578,GBP
7870,2017-09-21,151.79400634765625,GBP
7871,2017-09-22,152.6909942626953,GBP
7872,2017-09-25,151.86900329589844,GBP
7873,2017-09-26,150.61099243164062,GBP
7874,2017-09-27,151.06100463867188,GBP
7875,2017-09-28,151.2100067138672,GBP
7876,2017-09-29,151.031005859375,GBP
7877,2017-10-02,150.8300018310547,GBP
7878,2017-10-03,149.69400024414062,GBP
7879,2017-10-04,149.4149932861328,GBP
7880,2017-10-05,149.29800415039062,GBP
7881,2017-10-06,147.85000610351562,GBP
7882,2017-10-09,147.2449951171875,GBP
7883,2017-10-10,148.04100036621094,GBP
7884,2017-10-11,148.39999389648438,GBP
7885,2017-10-12,148.84800720214844,GBP
7886,2017-10-13,148.86000061035156,GBP
7887,2017-10-16,148.64999389648438,GBP
7888,2017-10-17,148.67799377441406,GBP
7889,2017-10-18,148.01800537109375,GBP
7890,2017-10-19,149.30799865722656,GBP
7891,2017-10-20,148.16799926757812,GBP
7892,2017-10-23,150.4149932861328,GBP
7893,2017-10-24,149.66099548339844,GBP
7894,2017-10-25,149.5850067138672,GBP
7895,2017-10-26,150.7169952392578,GBP
7896,2017-10-27,149.822998046875,GBP
7897,2017-10-30,149.3730010986328,GBP
7898,2017-10-31,149.27999877929688,GBP
7899,2017-11-01,151.05999755859375,GBP
7900,2017-11-02,151.29800415039062,GBP
7901,2017-11-03,148.81900024414062,GBP
7902,2017-11-06,149.3000030517578,GBP
7903,2017-11-07,149.8300018310547,GBP
7904,2017-11-08,149.83799743652344,GBP
7905,2017-11-09,149.36399841308594,GBP
7906,2017-11-10,149.01499938964844,GBP
7907,2017-11-13,149.14599609375,GBP
7908,2017-11-14,149.02499389648438,GBP
7909,2017-11-15,149.17799377441406,GBP
7910,2017-11-17,149.18499755859375,GBP
7911,2017-11-20,147.90699768066406,GBP
7912,2017-11-21,149.0229949951172,GBP
7913,2017-11-22,148.78500366210938,GBP
7914,2017-11-23,148.22300720214844,GBP
7915,2017-11-24,148.0290069580078,GBP
7916,2017-11-27,148.75999450683594,GBP
7917,2017-11-28,148.05799865722656,GBP
7918,2017-11-29,149.19000244140625,GBP
7919,2017-11-30,150.24899291992188,GBP
7920,2017-12-01,152.2790069580078,GBP
7921,2017-12-04,152.2830047607422,GBP
7922,2017-12-05,151.57000732421875,GBP
7923,2017-12-06,150.8560028076172,GBP
7924,2017-12-07,150.35299682617188,GBP
7925,2017-12-08,152.57400512695312,GBP
7926,2017-12-11,152.03500366210938,GBP
7927,2017-12-12,151.51100158691406,GBP
7928,2017-12-13,151.21099853515625,GBP
7929,2017-12-14,151.17999267578125,GBP
7930,2017-12-15,150.96400451660156,GBP
7931,2017-12-18,150.0970001220703,GBP
7932,2017-12-19,150.60899353027344,GBP
7933,2017-12-20,151.2239990234375,GBP
7934,2017-12-21,151.4080047607422,GBP
7935,2017-12-22,151.61099243164062,GBP
7936,2017-12-25,151.24899291992188,GBP
7937,2017-12-26,151.5290069580078,GBP
7938,2017-12-27,151.3699951171875,GBP
7939,2017-12-28,151.73300170898438,GBP
7940,2017-12-29,151.69400024414062,GBP
7941,2018-01-01,152.25,GBP
7942,2018-01-02,152.3489990234375,GBP
7943,2018-01-03,152.59100341796875,GBP
7944,2018-01-04,152.13600158691406,GBP
7945,2018-01-05,152.83399963378906,GBP
7946,2018-01-08,153.60499572753906,GBP
7947,2018-01-09,153.51600646972656,GBP
7948,2018-01-10,152.57000732421875,GBP
7949,2018-01-11,150.5760040283203,GBP
7950,2018-01-12,150.69700622558594,GBP
7951,2018-01-15,152.5399932861328,GBP
7952,2018-01-16,152.5709991455078,GBP
7953,2018-01-17,152.30299377441406,GBP
7954,2018-01-18,153.98199462890625,GBP
7955,2018-01-19,154.23500061035156,GBP
7956,2018-01-22,153.74400329589844,GBP
7957,2018-01-23,155.16200256347656,GBP
7958,2018-01-24,154.29200744628906,GBP
7959,2018-01-25,155.44700622558594,GBP
7960,2018-01-26,155.22999572753906,GBP
7961,2018-01-29,153.7050018310547,GBP
7962,2018-01-30,153.2989959716797,GBP
7963,2018-01-31,153.90699768066406,GBP
7964,2018-02-01,155.0540008544922,GBP
7965,2018-02-02,156.07699584960938,GBP
7966,2018-02-05,155.25799560546875,GBP
